year,month,day,tmin,tmax,wind,rain
# Merlimau, Melaka; 2.253213 N, 102.451753 E; 1987/1/1 - 2008/12/31
1992,4,24,22.4,38.6,1,0
1992,4,25,23.9,37.6,1.9,0
1992,4,26,22.7,34.3,0.8,0
1992,4,27,24.6,35.1,0.8,25.4
1992,4,28,23.9,34.4,1,7.6
1992,4,29,24.4,33.7,1.1,0
1992,4,30,23.9,30.9,1.6,16.1
1992,5,1,23.3,31.1,1.2,0
1992,5,2,24.2,32.4,1.8,15.8
1992,5,3,23.1,34,0.8,0
1992,5,4,21.5,37.3,1.2,0
1992,5,5,25.3,30.3,1.1,0
1992,5,6,25.1,27.4,0.8,40.2
1992,5,7,24.9,33.2,1.7,0
1992,5,8,24.7,32.8,2.2,9.3
1992,5,9,25.8,35.1,2.3,0
1992,5,10,23.4,35.4,1.7,0
1992,5,11,25.1,32.8,1,5.2
1992,5,12,24.9,34.2,0.9,0
1992,5,13,23.9,32.2,1.1,0
1992,5,14,22.9,33.2,0.8,0
1992,5,15,23.5,31.7,1.1,12.6
1992,5,16,23.2,33.3,1.7,0
1992,5,17,23,31.7,1.4,0
1992,5,18,22.9,32.9,1.5,0
1992,5,19,24.1,32,1.4,0
1992,5,20,23.9,32.8,1.3,0
1992,5,21,23.3,30.7,1.3,18.4
1992,5,22,22.1,33.4,1.1,0
1992,5,23,23.3,32.4,1.2,0
1992,5,24,23.6,33.3,1.4,0
1992,5,25,23.1,33.7,1.1,0
1992,5,26,25.3,29.6,1.2,0
1992,5,27,24.1,30.8,1.2,17.9
1992,5,28,24.1,32.1,0.9,7.1
1992,5,29,23.1,33,1.3,0
1992,5,30,23.3,30.9,1.4,0
1992,5,31,24.1,31.8,1.3,15.8
1992,6,1,23.7,30.4,1,0
1992,6,2,23.1,29.7,0.8,13.6
1992,6,3,23.1,29.8,0.8,0
1992,6,4,23.7,30.6,0.8,16.9
1992,6,5,24.3,32.2,0.7,0
1992,6,6,23.2,34.3,0.7,0
1992,6,7,23.6,33.6,0.8,0
1992,6,8,25,31,1.1,17.9
1992,6,9,24.7,29.8,1.3,22.6
1992,6,10,24.1,32.2,1.4,0
1992,6,11,25,31.5,1.3,5.1
1992,6,12,24.6,29.4,1,13.8
1992,6,13,25,32.3,1.5,0
1992,6,14,23.9,32.2,0.9,0
1992,6,15,23.6,32,0.9,0
1992,6,16,23.7,33.3,1.1,0
1992,6,17,24.8,34.1,1,0
1992,6,18,24.7,29,1.2,16
1992,6,19,22.7,33.4,0.9,0
1992,6,20,22.8,32.8,1.1,3
1992,6,21,22.8,31,1.3,0
1992,6,22,24.9,32.8,1.7,0
1992,6,23,22.8,30.8,1.3,11.2
1992,6,24,22.6,33.2,1.4,0
1992,6,25,21.4,33,1.1,0
1992,6,26,23,33.4,1.3,0
1992,6,27,23.3,31.8,1.3,0
1992,6,28,23.4,29.7,1.1,12.2
1992,6,29,22.8,32.1,1.1,8
1992,6,30,21.8,32.5,0.9,0
1992,7,1,22.9,32,0.8,11.2
1992,7,2,23.5,29.1,1,12
1992,7,3,23.6,31,0.8,0
1992,7,4,23.2,32.8,1,0
1992,7,5,24,31.8,1.4,0
1992,7,6,22,31.7,1,18.4
1992,7,7,21.6,31.8,0.7,0
1992,7,8,23.1,31.7,1,10.5
1992,7,9,21.9,31.5,1.1,0
1992,7,10,22.8,29.2,1,13.3
1992,7,11,22.4,31.5,1,0
1992,7,12,22.7,31.8,0.9,0
1992,7,13,21.1,32.8,1,0
1992,7,14,23,29.4,0.9,20.2
1992,7,15,22.3,28.9,0.7,17.1
1992,7,16,22.6,28.7,0.8,13.5
1992,7,17,21.8,29,0.7,0
1992,7,18,21.7,29.9,0.9,15.9
1992,7,19,22.9,29.8,1.3,0
1992,7,20,23.4,32.4,1.4,0
1992,7,21,22.9,32.5,1.2,0
1992,7,22,23.8,32.2,1.3,0
1992,7,23,23.3,31.3,1.6,0
1992,7,24,23.4,32.8,1.6,0
1992,7,25,24.2,32.8,1.5,28.3
1992,7,26,22.1,30.3,1.1,0
1992,7,27,21.4,29,0.9,20.4
1992,7,28,22.9,31.3,0.9,0
1992,7,29,24,31.3,1.3,0
1992,7,30,23.3,33.3,1.7,0
1992,7,31,22.2,33.4,1.4,0
1992,8,1,24.8,33,1.6,0
1992,8,2,23.8,31.7,1.4,0
1992,8,3,22.1,31.7,1,0
1992,8,4,23.2,32,1.2,0
1992,8,5,22.8,31.1,1.3,23.9
1992,8,6,21.8,31.7,1.2,0
1992,8,7,22.2,34,1.3,0
1992,8,8,21.9,34.1,1.2,0
1992,8,9,22.3,29,0.9,0
1992,8,10,22.5,28.9,1.1,27.7
1992,8,11,22.6,30,0.9,0
1992,8,12,22.9,32.3,0.8,0
1992,8,13,22.6,29.5,0.9,30.3
1992,8,14,24.4,33.2,1.3,0
1992,8,15,23.7,31.1,1.3,0
1992,8,16,22.8,28.7,1.1,21.2
1992,8,17,23.1,29.8,1.3,0
1992,8,18,21.8,30.4,1.1,22.9
1992,8,19,21.9,33.2,0.9,0
1992,8,20,23.2,28.9,1.1,18.6
1992,8,21,22.6,30.6,1,0
1992,8,22,23,32.7,1.6,0
1992,8,23,24,32.1,1.6,0
1992,8,24,23.5,31.6,1.3,21.4
1992,8,25,22.7,33.2,1.2,0
1992,8,26,22.5,32.5,1.3,0
1992,8,27,23.7,33.6,1.7,0
1992,8,28,25.1,33.6,1.9,0
1992,8,29,25.6,34.1,2,0
1992,8,30,25.2,33.8,2.1,0
1992,8,31,25,33.6,2,0
1992,9,1,24.2,35.2,1.5,0
1992,9,2,22.2,34.7,1.3,0
1992,9,3,23,33.9,1.4,0
1992,9,4,22,34.2,1.2,0
1992,9,5,21.2,34.8,1.3,0
1992,9,6,22.4,35.4,1.7,0
1992,9,7,22.7,31.4,1,0
1992,9,8,24,33.3,1.4,0
1992,9,9,23.6,30.7,1,14.9
1992,9,10,22.4,31.2,0.5,0
1992,9,11,23.5,33.9,1.4,0
1992,9,12,23.5,31.5,1.4,0
1992,9,13,22.5,28.3,1.4,23.4
1992,9,14,22.8,31.7,2,0
1992,9,15,22.5,34,1.2,0
1992,9,16,22.8,29.1,1.1,27.3
1992,9,17,22.1,26.1,1,0
1992,9,18,22.8,28.4,1.5,0
1992,9,19,23.6,26.8,1.2,0
1992,9,20,24.1,29.1,1.4,0
1992,9,21,22.4,33.5,0.9,0
1992,9,22,21.9,30.8,1,8.4
1992,9,23,24.1,29.5,1.1,30.4
1992,9,24,23,31.5,0.6,0
1992,9,25,23.4,33.3,0.9,0
1992,9,26,23.4,33.9,1,0
1992,9,27,23,33.8,1.5,0
1992,9,28,23.4,31.5,0.9,5.2
1992,9,29,23.2,33.9,1.1,0
1992,9,30,21.3,34.6,1.3,0
1992,10,1,22.6,34.9,1.6,0
1992,10,2,23.4,35.8,1.5,0
1992,10,3,22.1,33.4,1.3,0
1992,10,4,22.5,32.2,1.6,5.3
1992,10,5,22.9,32.9,1.5,0
1992,10,6,22.8,32.8,0.9,0
1992,10,7,21.9,30.6,1.3,0
1992,10,8,22.1,34.1,1.3,0
1992,10,9,22.9,31.7,1.1,8.2
1992,10,10,22.6,31.7,1.7,0
1992,10,11,22.4,32.3,1.6,0
1992,10,12,21.8,34.6,1.3,0
1992,10,13,22.3,33.8,1.1,0
1992,10,14,24,32.8,1.6,0
1992,10,15,24,31.4,1.2,0
1992,10,16,23.9,33.1,1.6,12.6
1992,10,17,23.7,32.7,1.3,0
1992,10,18,23.7,29.7,1.3,10.6
1992,10,19,23.1,32.6,1.2,0
1992,10,20,23,32,1.4,0
1992,10,21,23.5,25.9,1.9,18.2
1992,10,22,23.3,31.9,2,0
1992,10,23,23.2,29.5,1.9,7
1992,10,24,23.3,31.6,2.8,0
1992,10,25,24.6,32.5,3.3,0
1992,10,26,24.8,30.7,3.2,0
1992,10,27,24.6,32.6,3,0
1992,10,28,24,32.6,3.5,0
1992,10,29,23.2,27.9,2.1,0
1992,10,30,22.4,28.7,1.1,16.6
1992,10,31,22.3,33.1,1.1,0
1992,11,1,23,27.2,0.8,52.9
1992,11,2,22.3,30.6,1.3,0
1992,11,3,23.6,29,1.4,50.7
1992,11,4,23.8,31.9,1.6,0
1992,11,5,23.8,28.7,1.5,0
1992,11,6,22.6,29.8,1.6,40.8
1992,11,7,22.6,32.3,1.9,0
1992,11,8,23.7,34.1,1.4,0
1992,11,9,23.2,31.9,2.6,0
1992,11,10,22.7,31.2,3.5,0
1992,11,11,23.3,26.9,2.4,0
1992,11,12,23.2,31.4,1.9,0
1992,11,13,22.9,33.5,2.1,0
1992,11,14,23.4,34.3,1.4,44.4
1992,11,15,23.5,31.4,1.3,35
1992,11,16,23.3,31.6,2.2,0
1992,11,17,22.7,32.1,2.2,0
1992,11,18,22.7,32.5,1.9,0
1992,11,19,22.7,33.2,1.9,0
1992,11,20,22.7,33.3,2,36
1992,11,21,22.9,29.9,1.6,29.7
1992,11,22,22.6,31.9,2.1,0
1992,11,23,23,31,2.5,0
1992,11,24,23.1,33.4,2.3,0
1992,11,25,22.7,30.2,1.9,0
1992,11,26,21.5,30,3.4,37
1992,11,27,22.4,32.4,2.6,0
1992,11,28,22.1,33,2.8,0
1992,11,29,22.8,30,3.6,0
1992,11,30,23,33.1,3.2,0
1992,12,1,22.8,32,2.9,0.7
1992,12,2,22.9,30.9,3,0
1992,12,3,22.8,31.1,2.8,0
1992,12,4,22.6,30.7,2.6,0
1992,12,5,22.9,30.8,2.4,9
1992,12,6,22.5,29.3,2,0
1992,12,7,22.8,28.2,1.5,19.4
1992,12,8,23.3,28.6,2.2,46.5
1992,12,9,22.5,30.2,1.4,0
1992,12,10,21.6,31.5,1,8.8
1992,12,11,23,30.3,1.9,0
1992,12,12,22.8,33.2,1.9,13.4
1992,12,13,23,30.6,1.6,0
1992,12,14,22.9,33.1,1.4,0
1992,12,15,21.8,32,2.2,0
1992,12,16,21.7,30.4,2.5,0
1992,12,17,22,31,2.3,0
1992,12,18,22.5,30,2.9,0
1992,12,19,22.8,30.9,2.1,0
1992,12,20,22.2,29.3,2.1,30.3
1992,12,21,22,32,1.4,0
1992,12,22,22.8,34.1,1.2,0
1992,12,23,22.7,32.9,1.5,20
1992,12,24,23.2,33,1.2,0
1992,12,25,23.1,26.9,1.6,12
1992,12,26,22.9,27.9,1,50.6
1992,12,27,23.1,25.9,1.1,53.1
1992,12,28,22.8,27.2,1.3,21.6
1992,12,29,22.8,31.1,1.4,0
1992,12,30,22.9,32,2,0
1992,12,31,23,31.5,2.4,9.6
1993,1,1,24.1,30.8,3.5,0
1993,1,2,22.1,32.2,3.7,0
1993,1,3,22.4,33,3.3,0
1993,1,4,23.2,31.3,3.3,7.2
1993,1,5,23.1,31.3,4,0
1993,1,6,24.2,28.3,3.5,0
1993,1,7,23.2,31.1,4,0
1993,1,8,21.6,34,3.9,0
1993,1,9,22.5,32.4,3.5,0
1993,1,10,23.2,32,3.2,0
1993,1,11,23.1,33.8,3.3,0
1993,1,12,23.9,35.3,3.5,0
1993,1,13,23.8,32.9,3,0
1993,1,14,23.5,34.8,2.3,7.1
1993,1,15,24,33.5,2.6,0
1993,1,16,23.2,32.9,2.7,0
1993,1,17,23.5,30.8,3.7,0
1993,1,18,23.8,31,3.6,0
1993,1,19,22.7,27.2,2.9,33.9
1993,1,20,23.5,28.7,4,0
1993,1,21,24.1,33.8,3.7,4.5
1993,1,22,23.8,32.6,3.8,0
1993,1,23,23.3,32,3,0
1993,1,24,23,32.8,2.2,0
1993,1,25,22.3,31,2,0
1993,1,26,21.7,32.5,1.8,21.2
1993,1,27,21.9,31.9,2.1,0
1993,1,28,22.5,28.3,2.9,0
1993,1,29,22.1,28.4,2.9,0
1993,1,30,22.2,32.2,3.6,0
1993,1,31,21.4,32.9,3.2,0
1993,2,1,21.8,27.7,3.5,0
1993,2,2,23,30.4,5.8,0
1993,2,3,22.4,31.5,4.8,0
1993,2,4,22.4,33.4,5,0
1993,2,5,22.9,33.2,4.3,0
1993,2,6,22.2,35.2,4,0
1993,2,7,22.5,34.8,2.6,6
1993,2,8,22.4,28.5,2.6,0
1993,2,9,23.4,34.5,2.6,0
1993,2,10,22.6,33.3,4,0
1993,2,11,23.5,34.1,4.5,0
1993,2,12,24.1,32.9,5.2,0
1993,2,13,23.6,33.2,4.5,0
1993,2,14,22.3,28.9,3,0
1993,2,15,22.5,33.3,2.6,0
1993,2,16,22.7,31.3,2,13.7
1993,2,17,23.6,30,2.7,0
1993,2,18,24.1,36.1,2.7,0
1993,2,19,23.6,36.7,2,0
1993,2,20,23.7,32.3,2,0
1993,2,21,22.4,31.2,2.1,0
1993,2,22,22.7,36.6,2,0
1993,2,23,21.8,38.2,2.7,0
1993,2,24,21.7,38.7,3.1,0
1993,2,25,23.4,31.8,4,0
1993,2,26,23,37.2,3.1,0
1993,2,27,22.9,32.1,2.7,15.5
1993,2,28,23.9,29.6,3,4.9
1993,3,1,23,29.7,2.9,0
1993,3,2,23.1,27.9,2.8,19.8
1993,3,3,22.1,34.9,2.6,0
1993,3,4,21,36.6,1.9,0
1993,3,5,20.6,36.8,2.1,0
1993,3,6,23.4,33.4,1.8,9.3
1993,3,7,23.7,32.6,1.8,24.8
1993,3,8,22.5,32.8,2.3,0
1993,3,9,23.3,32.5,3.2,0
1993,3,10,23.2,32.7,2.4,0
1993,3,11,23.6,26.1,1.7,35.2
1993,3,12,23.2,28.4,2.9,31.5
1993,3,13,23.5,27.3,1.7,14.9
1993,3,14,23.2,32.9,1.5,0
1993,3,15,24.8,30.4,1.6,9.8
1993,3,16,23.7,31.9,1.7,13.7
1993,3,17,22.1,31.2,1.2,0
1993,3,18,24.7,32.4,1.7,0
1993,3,19,23,32.2,1.8,5.9
1993,3,20,23.4,30.1,1.8,27.8
1993,3,21,23.3,33.7,1.8,0
1993,3,22,21.8,32.7,2.5,0
1993,3,23,23,32.7,3,0
1993,3,24,22.6,32.7,2.7,0
1993,3,25,22.8,37.6,1.9,0
1993,3,26,21.7,36.4,1.3,10.2
1993,3,27,23.9,27.5,1,51.4
1993,3,28,24,33.4,1.7,20.4
1993,3,29,23.5,35.7,1.8,0
1993,3,30,23.9,32.9,1.4,5.8
1993,3,31,24.8,33,1.3,7
1993,4,1,23.7,34.5,1.4,0
1993,4,2,23.6,31.6,1,7.2
1993,4,3,23.3,32.5,1.3,0
1993,4,4,23.2,34,1.6,0
1993,4,5,24.1,27.9,1.3,17
1993,4,6,22.7,32.3,1.1,11
1993,4,7,22.9,35.5,1,10.6
1993,4,8,23.8,32.3,1.7,0
1993,4,9,22.8,35.1,1.4,0
1993,4,10,23,31.4,0.8,11.7
1993,4,11,23,27.1,0.9,24.3
1993,4,12,23.5,30.3,1.5,0
1993,4,13,22.6,33.4,0.8,0
1993,4,14,23.2,28.4,0.9,23.5
1993,4,15,23.2,30.7,0.8,18.7
1993,4,16,23.6,30.5,0.9,8.2
1993,4,17,23.7,33.5,1.8,0
1993,4,18,23.5,34.2,1.3,2.6
1993,4,19,23.9,33.9,1,0
1993,4,20,24,31.5,1,4.5
1993,4,21,22.9,34.8,0.9,5.5
1993,4,22,22.5,33.2,0.8,5.5
1993,4,23,24.6,31.8,1.2,9.9
1993,4,24,24,33.3,1,0
1993,4,25,23.3,33.6,0.8,5
1993,4,26,24.1,35.3,0.7,4.7
1993,4,27,23.2,33.9,0.8,4.5
1993,4,28,22.7,33.9,0.7,10.8
1993,4,29,23.3,31.1,1.2,0
1993,4,30,23.9,27.5,1.2,14.5
1993,5,1,24.6,30.7,0.9,0
1993,5,2,22.5,34.8,1.4,0
1993,5,3,23.8,28.9,1.4,12.9
1993,5,4,22.3,34.1,1.1,0
1993,5,5,23,34.1,0.9,0
1993,5,6,25.1,34.6,1.2,15.7
1993,5,7,24.1,33.2,1.2,0
1993,5,8,23.1,33.9,0.8,14.9
1993,5,9,24.1,31,1.4,13.9
1993,5,10,23.1,33.8,0.8,0
1993,5,11,24.4,33.2,1.4,0
1993,5,12,25,32.1,1.2,34.4
1993,5,13,24.7,32.3,1,8.2
1993,5,14,24.2,31.1,1.1,19.3
1993,5,15,24.2,29.4,1,14.5
1993,5,16,23.7,28.9,1.4,15.4
1993,5,17,23.3,29.9,0.8,10.3
1993,5,18,24.1,31.9,1.2,0
1993,5,19,24.5,31.4,1.4,0
1993,5,20,24.9,31.8,1.8,18.5
1993,5,21,24.6,31.8,1.2,6.6
1993,5,22,22.2,34.7,0.9,0
1993,5,23,23.1,34.2,1.2,0
1993,5,24,25,30.4,1,14.1
1993,5,25,24.3,29.8,1.4,14.5
1993,5,26,24.4,29.8,1.4,16.6
1993,5,27,23.5,31.3,1.1,0
1993,5,28,23,34.5,1,0
1993,5,29,24.5,32.1,1.3,19.3
1993,5,30,23.3,32.5,1.3,2.8
1993,5,31,24.6,32.8,1.7,4
1993,6,1,24.5,33.9,1.2,0
1993,6,2,23.5,33,0.9,0
1993,6,3,24.1,30,1.2,20.5
1993,6,4,24.4,30.9,1,7.3
1993,6,5,23.7,30.9,1.3,0
1993,6,6,22.3,32.8,1,11.5
1993,6,7,24.9,32.5,1.7,0
1993,6,8,24.8,34.4,1.6,2.6
1993,6,9,24.4,34.4,1.7,0
1993,6,10,23.6,35.2,1.8,0
1993,6,11,22.7,31.5,1.2,8.7
1993,6,12,22.8,34.5,1.6,0
1993,6,13,21.8,36.4,1.1,0
1993,6,14,24,31.7,1,4.6
1993,6,15,23,32.3,1,6.2
1993,6,16,23.6,33.1,1,0
1993,6,17,22.4,32.3,1,0
1993,6,18,22.1,32.5,1.3,0
1993,6,19,22.3,29.2,1.1,15.7
1993,6,20,21.9,31.4,1.1,8.3
1993,6,21,22.9,32.3,1.4,0
1993,6,22,21.9,29.1,1.2,10.6
1993,6,23,24.4,31,1.5,0
1993,6,24,24.2,32.7,1.6,0
1993,6,25,23,31.9,1.2,12.9
1993,6,26,23.8,32.9,1.6,0
1993,6,27,23.4,32.3,1.5,0
1993,6,28,24.4,33.4,2,9.8
1993,6,29,24,29.1,1.5,5.7
1993,6,30,23.3,31.4,0.7,2.8
1993,7,1,23.8,33.2,1,0
1993,7,2,23.4,29.6,0.9,17.6
1993,7,3,22.7,32.9,0.9,0
1993,7,4,22.4,31.9,0.8,0
1993,7,5,21.7,29.2,0.9,14.6
1993,7,6,22.3,29,1.3,0
1993,7,7,20.8,31,0.9,0
1993,7,8,20.6,30.9,0.9,9.4
1993,7,9,20.5,32.1,1,0
1993,7,10,24.5,31,1.4,0
1993,7,11,24.7,28.9,1.3,13.1
1993,7,12,24.3,31.7,1.5,0
1993,7,13,23.2,31.9,1.5,0
1993,7,14,21.8,30.9,1.2,12.8
1993,7,15,23.5,31.2,1.3,0
1993,7,16,23.3,33,1,0
1993,7,17,24.3,32,1.4,0
1993,7,18,23.2,31.4,1.5,0
1993,7,19,23.6,32.4,1.5,0
1993,7,20,22.7,32.9,1.3,0
1993,7,21,24.4,30.2,1.2,20.3
1993,7,22,24.3,31.5,0.9,0
1993,7,23,24.7,32.7,0.8,0
1993,7,24,23.8,29.4,1.3,12.7
1993,7,25,22.2,32.3,1,0
1993,7,26,22.4,31.2,0.7,0
1993,7,27,24.2,29,1.3,0
1993,7,28,24.4,32.4,1.4,0
1993,7,29,23.8,32.8,1.8,23.4
1993,7,30,24,29.8,1.3,17.1
1993,7,31,24.1,32.2,1.5,0
1993,8,1,24.6,31.6,1.3,0
1993,8,2,23.4,29.8,1.5,11.2
1993,8,3,23.4,33.5,1.5,0
1993,8,4,24.9,32.6,1.5,0
1993,8,5,23.6,31.4,1.4,6.2
1993,8,6,23,32.6,1,0
1993,8,7,23.2,32.3,1.2,0
1993,8,8,23,32.7,1.5,0
1993,8,9,23.4,29.4,1.5,3.5
1993,8,10,23.4,31.2,1.3,0
1993,8,11,21.1,32.4,0.8,0
1993,8,12,23.9,31.7,1.1,0
1993,8,13,24.4,30.1,1.2,7.3
1993,8,14,21.8,30.7,1,10.2
1993,8,15,23.8,33.6,1.2,0
1993,8,16,22.5,31.5,1.1,0
1993,8,17,23,32.6,1.3,0
1993,8,18,21.6,29.3,1.2,8.7
1993,8,19,21.4,33,1.3,0
1993,8,20,23.3,33.3,1.7,0
1993,8,21,23.1,33.3,1.9,0
1993,8,22,22.5,32.4,1.5,0
1993,8,23,23.7,33.2,1.9,0
1993,8,24,25.3,31.9,1.5,0
1993,8,25,24.9,30.5,1.1,3.6
1993,8,26,23.4,28.7,1.1,6.2
1993,8,27,21.3,32.6,0.8,0
1993,8,28,22.2,33.5,1,0
1993,8,29,21.4,32.5,1.3,0
1993,8,30,23,32.1,1.4,3.4
1993,8,31,22.8,32.9,1.3,0
1993,9,1,21.8,33,1.8,0
1993,9,2,23.1,30.6,1,15.8
1993,9,3,23,28.9,1.2,17.6
1993,9,4,21.7,31.2,1.3,0
1993,9,5,22,32.8,1.5,0
1993,9,6,23.7,32.4,0.9,21.1
1993,9,7,23,30.2,1.2,0
1993,9,8,22.8,29.2,1.1,0
1993,9,9,23,31.1,1.6,0
1993,9,10,23,33.1,1.8,0
1993,9,11,22.6,33,1.9,0
1993,9,12,22,31.3,1.5,0
1993,9,13,21.7,27.6,1.1,42.1
1993,9,14,23.1,31.1,1.4,0
1993,9,15,22,32.9,1.3,0
1993,9,16,22.1,30.3,1.1,23.1
1993,9,17,22.6,30.4,1.2,0
1993,9,18,23.3,32.5,1.2,24.1
1993,9,19,23.3,31.7,1.4,0
1993,9,20,23.9,32.7,1.2,0
1993,9,21,23.2,31.9,0.8,15.8
1993,9,22,22.9,31.6,0.7,0
1993,9,23,22.5,32.1,0.9,51.4
1993,9,24,21.9,31.2,1.4,0
1993,9,25,23.7,33.6,1.8,0
1993,9,26,23.3,33.1,1.7,0
1993,9,27,23.3,29.4,1.2,0
1993,9,28,23.2,33.4,1.4,0
1993,9,29,23.5,33.9,1.3,0
1993,9,30,22.7,32.1,1.2,0
1993,10,1,22.3,29.2,1,16.7
1993,10,2,22.2,30.1,1.8,14.3
1993,10,3,21.8,32.4,1.8,0
1993,10,4,22.3,33.7,1.6,0
1993,10,5,22.8,31.4,1.5,12.2
1993,10,6,22.5,30.4,1.6,0
1993,10,7,24.3,30,2,0
1993,10,8,22.9,31.9,1.6,0
1993,10,9,23.9,32.7,1.3,23.2
1993,10,10,23.3,32.1,1.4,0
1993,10,11,24.2,26.9,1.8,61.2
1993,10,12,23.5,32.9,0.9,0
1993,10,13,24.1,33.1,1.5,0
1993,10,14,22.7,31.5,1.4,0
1993,10,15,22.8,30,1.2,30.2
1993,10,16,24.3,28.3,1.6,0
1993,10,17,23.5,31.7,0.8,0
1993,10,18,23.4,33.7,1.1,0
1993,10,19,22.8,32.8,1.3,0
1993,10,20,22.4,34.1,0.9,40.3
1993,10,21,23.1,32.7,1.4,0
1993,10,22,23.3,30.9,1.4,19.6
1993,10,23,22.4,30.5,1.4,0
1993,10,24,23.4,33.3,1.8,0
1993,10,25,22.9,32.7,1.5,0
1993,10,26,23.7,32.6,2.2,0
1993,10,27,23.4,31.2,1.4,28.5
1993,10,28,24.5,31.7,1.1,33.7
1993,10,29,23.6,32,2.2,0
1993,10,30,23.4,29.9,2.5,0
1993,10,31,23.7,30.3,1.8,18.2
1993,11,1,23.5,31.9,1.5,0
1993,11,2,23.5,30.2,1.5,11.1
1993,11,3,23.4,28.1,2,0
1993,11,4,23.1,28.9,2.3,0
1993,11,5,23.9,31,1.6,12.2
1993,11,6,23.6,28.2,2.7,0
1993,11,7,23.5,34.2,1.5,7.2
1993,11,8,23.8,29.8,2.1,16.6
1993,11,9,23.2,30.1,1.6,0
1993,11,10,22.7,32.6,1.3,0
1993,11,11,23,32,1.2,0
1993,11,12,23.2,33.4,1.2,0
1993,11,13,23.1,33.5,1.2,0
1993,11,14,23.5,29.3,1.1,8.2
1993,11,15,22,32.4,1.5,0
1993,11,16,23.4,32.3,1.2,0
1993,11,17,22.7,30.1,1.4,0
1993,11,18,22.8,32.4,1,0
1993,11,19,21.9,32.6,0.9,13.6
1993,11,20,23,31.8,1.3,6.1
1993,11,21,24.1,31.8,1.3,22.8
1993,11,22,23.1,31.8,1.7,0
1993,11,23,23,32.1,1.8,0
1993,11,24,23.2,34.1,1.6,0
1993,11,25,23.9,33.5,1.2,0
1993,11,26,24.6,32.5,1,0
1993,11,27,23.9,31.7,1.4,12.1
1993,11,28,23.1,31.2,1.4,0
1993,11,29,23.9,34.1,1.1,6.4
1993,11,30,24,30.5,2,7.8
1993,12,1,23.6,34.9,2.5,0
1993,12,2,23.8,34.3,2.1,7.4
1993,12,3,23.7,33.8,1.5,0
1993,12,4,23.5,32.6,1.3,0
1993,12,5,24,31.5,1.5,15.3
1993,12,6,23.5,33.6,1.8,0
1993,12,7,24.9,32.2,2.8,0
1993,12,8,24.1,30.3,2.6,0
1993,12,9,23.4,31,1.7,0
1993,12,10,23.2,32.3,1.5,10.3
1993,12,11,24.1,32,1.8,0
1993,12,12,24.3,32.8,2.2,0
1993,12,13,23.8,31.8,2.1,0
1993,12,14,23.3,31,1.8,0
1993,12,15,22,30.8,2,0
1993,12,16,23.6,32.8,1.8,0
1993,12,17,24.3,32.6,1.9,11.6
1993,12,18,24,31.3,2.3,0
1993,12,19,23.8,32.4,2.5,0
1993,12,20,22.9,32.9,2.2,0
1993,12,21,23.9,31.2,2.6,13.2
1993,12,22,23.7,28.1,3.1,15.9
1993,12,23,23.5,27.9,3.6,0
1993,12,24,23.3,27.8,3.6,0
1993,12,25,23.4,26.9,3.3,9.5
1993,12,26,22.9,28.8,2.5,0
1993,12,27,23,26.4,2.2,0
1993,12,28,22.4,25.6,1.9,0
1993,12,29,22.9,31.5,1.9,0
1993,12,30,22.5,30.4,2.4,10.3
1993,12,31,23,32.7,1.8,0
1994,1,1,24.2,31.7,2.4,0
1994,1,2,22.6,30.5,3.8,0
1994,1,3,24.2,29.9,3.7,0
1994,1,4,24,28.8,4.4,0
1994,1,5,23.8,32.2,3.5,0
1994,1,6,23.8,32.5,4.3,0
1994,1,7,24.1,33.8,3.7,8.7
1994,1,8,22.4,34.1,3.1,0
1994,1,9,22.7,35.6,2.3,0
1994,1,10,23,34.9,2.3,5.7
1994,1,11,23.1,30.4,3.5,0
1994,1,12,23.7,32.2,3.9,0
1994,1,13,23.3,32,2.7,6.2
1994,1,14,22.7,33.3,3.5,0
1994,1,15,22.8,34.3,4.2,0
1994,1,16,22.3,34.2,3.8,0
1994,1,17,22.8,35.1,2.9,0
1994,1,18,22.9,35.1,2.8,0
1994,1,19,22.2,35.1,2.9,0
1994,1,20,23,36.7,2.9,0
1994,1,21,22.9,34.9,3.9,0
1994,1,22,22.9,34.3,3.7,0
1994,1,23,23.5,31.6,4.4,4.1
1994,1,24,22.9,32.3,3.6,0
1994,1,25,23.7,31.1,3,0
1994,1,26,22.8,27.6,3.8,0
1994,1,27,23.6,32.7,4.1,0
1994,1,28,24.6,32.3,4,0
1994,1,29,24,32.6,3,12.5
1994,1,30,23.7,31.6,4.3,0
1994,1,31,24.1,30.1,4.4,0
1994,2,1,23.2,32.6,5,0
1994,2,2,21.9,33.8,4.1,0
1994,2,3,23.6,30.2,4.1,0
1994,2,4,23.6,28.5,3.9,0
1994,2,5,23.9,29.7,3.2,0
1994,2,6,23.3,25.2,2.7,20.1
1994,2,7,23.3,26.8,1.9,16.5
1994,2,8,23.2,32.4,1.8,0
1994,2,9,23.5,31.9,1.4,4.7
1994,2,10,23.7,32.3,2,2.1
1994,2,11,23,35.6,2.4,0
1994,2,12,23.3,34.8,1.9,0
1994,2,13,23.9,33.2,2.1,0
1994,2,14,24,28.3,2,12.9
1994,2,15,23.6,31.1,1.9,6.3
1994,2,16,22.8,33.5,3,0
1994,2,17,23.2,33.5,2.6,0
1994,2,18,23.4,32.6,2,1.3
